project_external_id,area_external_id,unit_external_id,source_system,source_instance_id,unit_code,subdivision,subdivision_raw,tower,floor,unit_number,unit_type_raw,gross_area_sqm,net_area_sqm,standard_price_vnd,loan_price_vnd,agency_name,unit_type_normalized,bedrooms,bathrooms,price_per_sqm_gross_vnd,price_per_sqm_net_vnd,area_efficiency_ratio,loan_premium_pct,floor_band,direction,balcony_direction,view,corner_unit_proxy,source_revision,mirrored_revision,mirrored_at,data_profile,agency_name_origin,stacking_price_million_vnd,project_name,project_status,project_launch_date,area_name,area_unit_type,area_bedrooms,area_sqm,area_total_units,area_status,last_sync_batch_id,deal_source_revision,deal_created_at,deal_updated_at,physical_features_origin,crm_signals_origin,price_per_sqm_gross_vnd_source,price_per_sqm_net_vnd_source,area_efficiency_ratio_source,loan_premium_pct_source
P-0001,A-0021,U-0308,mini_crm,mini-crm-dev,B3.35.13,Zenia,Zenia,B3,35,13,2 PN,66.45,60.75,3400762833,3458575801,MEGA REALTY,2PN,2,2,51177770.248307,55979635.11111111,0.9142212189616252,1.699999995265768,high,Tây,Bắc,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3401,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-31 02:00:00+00:00,2025-10-18 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,52047792,56931289,0.9142,1.7
P-0001,A-0021,U-0309,mini_crm,mini-crm-dev,B3.35.14,Zenia,Zenia,B3,35,14,2 PN,66.45,60.75,3479369863,3538519150,MEGA REALTY,2PN,2,2,52360720.28592927,57273577.991769545,0.9142212189616252,1.6999999807148989,high,Tây Bắc,Đông Bắc,Sông,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3479,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-09-10 02:00:00+00:00,2025-10-18 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53250853,58247229,0.9142,1.7
P-0001,A-0021,U-0310,mini_crm,mini-crm-dev,B3.35.15,Zenia,Zenia,B3,35,15,2 PN,66.37,60.75,3527560121,3587528643,MEGA REALTY,2PN,2,2,53149918.95434684,58066833.26748971,0.915323188187434,1.6999999983841523,high,Bắc,Đông,Sông,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3528,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-09-04 02:00:00+00:00,2025-10-26 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54053468,59053969,0.9153,1.7
P-0001,A-0021,U-0311,mini_crm,mini-crm-dev,B3.35.16,Zenia,Zenia,B3,35,16,2 PN,66.84,60.89,3552319888,3612709326,MEGA REALTY,2PN,2,2,53146617.1154997,58339955.460666776,0.91098144823459,1.6999999972975406,high,Tây Nam,Tây Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3552,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-19 02:00:00+00:00,2025-09-04 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54050110,59331735,0.911,1.7
P-0001,A-0020,U-0312,mini_crm,mini-crm-dev,B3.36.01,Zenia,Zenia,B3,36,1,1 PN+,55.24,49.01,3005524535,3056618452,MEGA REALTY,1PN+,1,1,54408481.80666184,61324720.1591512,0.8872194062273714,1.6999999968391541,high,Tây,Bắc,Toàn cảnh,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3006,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,1,2025-09-08 02:00:00+00:00,2025-11-01 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,55333426,62367240,0.8872,1.7
P-0001,A-0021,U-0313,mini_crm,mini-crm-dev,B3.36.12,Zenia,Zenia,B3,36,12,2 PN,66.37,60.75,3532244694,3592292853,MEGA REALTY,2PN,2,2,53220501.642308265,58143945.58024691,0.915323188187434,1.6999999774081336,high,Nam,Tây,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3532,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54125250,59132393,0.9153,1.7
P-0001,A-0022,U-0314,mini_crm,mini-crm-dev,B3.36.17,Zenia,Zenia,B3,36,17,3 PN,82.65,74.27,5270478893,5360077034,MEGA REALTY,3PN,3,2,63768649.643073194,70963765.8947085,0.8986085904416212,1.699999996565777,high,Nam,Tây,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,5270,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,1,2025-08-13 02:00:00+00:00,2025-08-16 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,64852717,72170150,0.8986,1.7
P-0001,A-0020,U-0315,mini_crm,mini-crm-dev,B3.37.01,Zenia,Zenia,B3,37,1,1 PN+,55.24,49.01,3009423523,3060583722,MEGA REALTY,1PN+,1,1,54479064.50036205,61404275.107121,0.8872194062273714,1.6999999703930007,high,Tây,Bắc,Toàn cảnh,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3009,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,1,2025-08-19 02:00:00+00:00,2025-08-26 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,55405209,62448148,0.8872,1.7
P-0001,A-0021,U-0316,mini_crm,mini-crm-dev,B3.37.13,Zenia,Zenia,B3,37,13,2 PN,66.45,60.75,3410143272,3468115708,MEGA REALTY,2PN,2,2,51318935.62076749,56134045.62962963,0.9142212189616252,1.7000000110259297,high,Tây,Bắc,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3410,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,52191358,57088324,0.9142,1.7
P-0001,A-0021,U-0317,mini_crm,mini-crm-dev,B3.37.14,Zenia,Zenia,B3,37,14,2 PN,66.45,60.75,3488750302,3548059057,MEGA REALTY,2PN,2,2,52501885.65838976,57427988.51028807,0.9142212189616252,1.699999996159083,high,Tây Bắc,Đông Bắc,Sông,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3489,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53394418,58404264,0.9142,1.7
P-0001,A-0021,U-0318,mini_crm,mini-crm-dev,B3.37.15,Zenia,Zenia,B3,37,15,2 PN,66.37,60.75,3536929266,3597057064,MEGA REALTY,2PN,2,2,53291084.315202646,58221057.87654321,0.915323188187434,1.7000000135145479,high,Bắc,Đông,Sông,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3537,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54197033,59210816,0.9153,1.7
P-0001,A-0022,U-0319,mini_crm,mini-crm-dev,B3.37.17,Zenia,Zenia,B3,37,17,3 PN,82.65,74.27,5277187601,5366899790,MEGA REALTY,3PN,3,2,63849819.733817294,71054094.53345901,0.8986085904416212,1.6999999958879612,high,Nam,Tây,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,5277,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,64935267,72262014,0.8986,1.7
P-0001,A-0021,U-0320,mini_crm,mini-crm-dev,B3.38.09,Zenia,Zenia,B3,38,9,2 PN,68.14,61.27,3769576553,3833659355,MEGA REALTY,2PN,2,2,55321053.023187555,61524017.512648925,0.8991781626063986,1.700000015890379,high,Đông Bắc,Đông Nam,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3770,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,56261511,62569926,0.8992,1.7
P-0001,A-0021,U-0321,mini_crm,mini-crm-dev,B3.39.02,Zenia,Zenia,B3,39,2,2 PN,66.28,59.64,3436990533,3495419372,MEGA REALTY,2PN,2,2,51855620.5944478,57628949.24547283,0.899818949909475,1.6999999982251914,high,Tây Bắc,Đông Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3437,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-09-01 02:00:00+00:00,2025-09-30 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,52737166,58608641,0.8998,1.7
P-0001,A-0021,U-0322,mini_crm,mini-crm-dev,B3.39.11,Zenia,Zenia,B3,39,11,2 PN,66.37,60.75,3546298412,3606585485,MEGA REALTY,2PN,2,2,53432249.691125505,58375282.50205761,0.915323188187434,1.6999999998872064,high,Tây Bắc,Đông Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3546,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-21 02:00:00+00:00,2025-09-08 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54340598,59367662,0.9153,1.7
P-0001,A-0021,U-0323,mini_crm,mini-crm-dev,B3.39.13,Zenia,Zenia,B3,39,13,2 PN,66.45,60.75,3419523711,3477655614,MEGA REALTY,2PN,2,2,51460100.99322799,56288456.14814815,0.9142212189616252,1.699999997455786,high,Tây,Bắc,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3420,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-23 02:00:00+00:00,2025-10-02 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,52334923,57245360,0.9142,1.7
P-0001,A-0021,U-0324,mini_crm,mini-crm-dev,B3.39.14,Zenia,Zenia,B3,39,14,2 PN,66.45,60.75,3498130740,3557598963,MEGA REALTY,2PN,2,2,52643051.015801355,57582399.01234568,0.9142212189616252,1.7000000120064123,high,Tây Bắc,Đông Bắc,Sông,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3498,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-23 02:00:00+00:00,2025-09-12 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53537983,58561300,0.9142,1.7
P-0001,A-0021,U-0325,mini_crm,mini-crm-dev,B3.39.15,Zenia,Zenia,B3,39,15,2 PN,66.37,60.75,3546298412,3606585485,MEGA REALTY,2PN,2,2,53432249.691125505,58375282.50205761,0.915323188187434,1.6999999998872064,high,Bắc,Đông,Sông,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3546,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54340598,59367662,0.9153,1.7
P-0001,A-0021,U-0326,mini_crm,mini-crm-dev,B3.39.16,Zenia,Zenia,B3,39,16,2 PN,66.84,60.89,3571190874,3631901119,MEGA REALTY,2PN,2,2,53428947.84560143,58649874.75775989,0.91098144823459,1.7000000039762646,high,Tây Nam,Tây Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3571,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-09-08 02:00:00+00:00,2025-09-21 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54337240,59646923,0.911,1.7
P-0001,A-0021,U-0327,mini_crm,mini-crm-dev,B4.04.03,Zenia,Zenia,B4,4,3,2 PN,76.91,69.16,4033590509,4102161547,VSH,2PN,2,2,52445592.367702514,58322592.669172935,0.8992328695878299,1.6999999838109496,low,Nam,Tây,Nội khu,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4034,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-22 02:00:00+00:00,2025-10-02 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53337167,59314077,0.8992,1.7
P-0001,A-0022,U-0328,mini_crm,mini-crm-dev,B4.04.08,Zenia,Zenia,B4,4,8,3 PN,85.55,76.02,5193309376,5281595635,VSH,3PN,3,2,60704960.5610754,68315040.46303605,0.8886031560490941,1.6999999924518265,low,Đông Nam,Tây Nam,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,5193,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,1,2025-08-20 02:00:00+00:00,2025-08-26 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,61736945,69476396,0.8886,1.7
P-0001,A-0021,U-0329,mini_crm,mini-crm-dev,B4.04.09,Zenia,Zenia,B4,4,9,2 PN,71.81,63.55,3770279952,3834374711,VSH,2PN,2,2,52503550.36902938,59327772.65145555,0.8849742375713688,1.6999999951197258,low,Đông Bắc,Đông Nam,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3770,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53396111,60336345,0.885,1.7
P-0001,A-0021,U-0330,mini_crm,mini-crm-dev,B4.04.17,Zenia,Zenia,B4,4,17,2 PN,67.25,59.19,3504362653,3563936818,VSH,2PN,2,2,52109481.828996286,59205315.98242947,0.8801486988847583,1.699999997117878,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3504,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,52995343,60211806,0.8801,1.7
P-0001,A-0020,U-0331,mini_crm,mini-crm-dev,B4.04.19,Zenia,Zenia,B4,4,19,1 PN+,53.94,48.78,3109893817,3162762012,VSH,1PN+,1,1,57654687.00407861,63753460.78310783,0.9043381535038932,1.7000000035692537,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3110,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,58634817,64837270,0.9043,1.7
P-0001,A-0021,U-0332,mini_crm,mini-crm-dev,B4.05.03,Zenia,Zenia,B4,5,3,2 PN,76.91,69.16,4028161994,4096640748,VSH,2PN,2,2,52375009.67364452,58244100.549450554,0.8992328695878299,1.7000000025321722,low,Nam,Tây,Nội khu,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4028,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53265385,59234250,0.8992,1.7
P-0001,A-0021,U-0333,mini_crm,mini-crm-dev,B4.05.04,Zenia,Zenia,B4,5,4,2 PN,76.91,69.16,3586359778,3647327895,VSH,2PN,2,2,46630604.316733845,51855982.90919607,0.8992328695878299,1.7000000215817723,low,Tây Bắc,Đông Bắc,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3586,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,47423325,52737535,0.8992,1.7
P-0001,A-0022,U-0334,mini_crm,mini-crm-dev,B4.05.08,Zenia,Zenia,B4,5,8,3 PN,85.55,76.02,5200253477,5288657786,VSH,3PN,3,2,60786130.64874343,68406386.17469087,0.8886031560490941,1.6999999979039484,low,Đông Nam,Tây Nam,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,5200,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,61819495,69569295,0.8886,1.7
P-0001,A-0021,U-0335,mini_crm,mini-crm-dev,B4.05.09,Zenia,Zenia,B4,5,9,2 PN,71.81,63.55,3775348494,3839529419,VSH,2PN,2,2,52574133.04553683,59407529.40991346,0.8849742375713688,1.7000000159455477,low,Đông Bắc,Đông Nam,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3775,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-16 02:00:00+00:00,2025-09-19 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53467893,60417457,0.885,1.7
P-0001,A-0020,U-0336,mini_crm,mini-crm-dev,B4.05.19,Zenia,Zenia,B4,5,19,1 PN+,53.94,48.78,3106086587,3158890059,VSH,1PN+,1,1,57584104.31961439,63675411.78761788,0.9043381535038932,1.700000000676092,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3106,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,58563034,64757894,0.9043,1.7
P-0001,A-0020,U-0337,mini_crm,mini-crm-dev,B4.05.20,Zenia,Zenia,B4,5,20,1 PN+,53.94,48.78,2999739379,3050734949,VAL,1PN+,1,1,55612520.930663705,61495272.222222224,0.9043381535038932,1.7000000185682798,low,Tây Bắc,Đông Bắc,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,observed,3000,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,56557934,62540692,0.9043,1.7
P-0001,A-0021,U-0338,mini_crm,mini-crm-dev,B4.06.03,Zenia,Zenia,B4,6,3,2 PN,76.91,69.16,4022733480,4091119949,VSH,2PN,2,2,52304426.99258874,58165608.444187395,0.8992328695878299,1.6999999960226049,low,Nam,Tây,Nội khu,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4023,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53193602,59154424,0.8992,1.7
P-0001,A-0022,U-0339,mini_crm,mini-crm-dev,B4.06.08,Zenia,Zenia,B4,6,8,3 PN,85.55,76.02,5207197578,5295719937,VSH,3PN,3,2,60867300.73641146,68497731.8863457,0.8886031560490941,1.7000000033415286,low,Đông Nam,Tây Nam,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,5207,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,61902045,69662193,0.8886,1.7
P-0001,A-0020,U-0340,mini_crm,mini-crm-dev,B4.06.19,Zenia,Zenia,B4,6,19,1 PN+,53.94,48.78,3102279357,3155018106,VSH,1PN+,1,1,57513521.63515017,63597362.79212792,0.9043381535038932,1.6999999977758289,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3102,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,1,2025-08-18 02:00:00+00:00,2025-09-21 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,58491252,64678518,0.9043,1.7
P-0001,A-0021,U-0341,mini_crm,mini-crm-dev,B4.07.03,Zenia,Zenia,B4,7,3,2 PN,76.91,69.16,4017304966,4085599150,VSH,2PN,2,2,52233844.31153296,58087116.33892424,0.8992328695878299,1.6999999894954452,low,Nam,Tây,Nội khu,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4017,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-12 02:00:00+00:00,2025-08-23 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53121820,59074597,0.8992,1.7
P-0001,A-0020,U-0342,mini_crm,mini-crm-dev,B4.07.20,Zenia,Zenia,B4,7,20,1 PN+,53.94,48.78,2992124919,3042991043,VSH,1PN+,1,1,55471355.561735265,61339174.231242314,0.9043381535038932,1.7000000125997412,low,Tây Bắc,Đông Bắc,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2992,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,1,2025-09-06 02:00:00+00:00,2025-09-12 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,56414369,62381940,0.9043,1.7
P-0001,A-0020,U-0343,mini_crm,mini-crm-dev,B4.08.19,Zenia,Zenia,B4,8,19,1 PN+,53.94,48.78,3094664897,3147274200,VSH,1PN+,1,1,57372356.26622173,63441264.80114801,0.9043381535038932,1.6999999919538946,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3095,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,58347686,64519766,0.9043,1.7
P-0001,A-0020,U-0344,mini_crm,mini-crm-dev,B4.08.20,Zenia,Zenia,B4,8,20,1 PN+,53.94,48.78,2988317689,3039119090,VSH,1PN+,1,1,55400772.87727104,61261125.23575236,0.9043381535038932,1.700000009604066,low,Tây Bắc,Đông Bắc,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2988,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,56342586,62302564,0.9043,1.7
P-0001,A-0020,U-0345,mini_crm,mini-crm-dev,B4.09.19,Zenia,Zenia,B4,9,19,1 PN+,53.94,48.78,3090857667,3143402247,VSH,1PN+,1,1,57301773.58175751,63363215.80565806,0.9043381535038932,1.6999999890321704,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3091,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,58275904,64440390,0.9043,1.7
P-0001,A-0022,U-0346,mini_crm,mini-crm-dev,B4.10.08,Zenia,Zenia,B4,10,8,3 PN,85.55,76.02,5234973982,5323968540,VSH,3PN,3,2,61191981.08708358,68863114.732965,0.8886031560490941,1.700000005845301,low,Đông Nam,Tây Nam,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,5235,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,62232245,70033788,0.8886,1.7
P-0001,A-0021,U-0347,mini_crm,mini-crm-dev,B4.13.03,Zenia,Zenia,B4,13,3,2 PN,76.91,69.48,3833099402,3898262091,VSH,2PN,2,2,49838764.81601872,55168385.1755901,0.9033935769080744,1.6999999782421504,mid,Nam,Tây,Nội khu,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3833,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,50686024,56106248,0.9034,1.7
P-0001,A-0021,U-0348,mini_crm,mini-crm-dev,B4.13.04,Zenia,Zenia,B4,13,4,2 PN,76.91,69.48,3629787893,3691494287,VSH,2PN,2,2,47195265.80418672,52242197.65400115,0.9033935769080744,1.6999999950134828,mid,Tây Bắc,Đông Bắc,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3630,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,47997585,53130315,0.9034,1.7
P-0001,A-0021,U-0349,mini_crm,mini-crm-dev,B4.13.09,Zenia,Zenia,B4,13,9,2 PN,71.81,64.06,3815896836,3880767082,VSH,2PN,2,2,53138794.54115026,59567543.49047767,0.8920763124912965,1.6999999944442943,mid,Đông Bắc,Đông Nam,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3816,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,54042154,60580192,0.8921,1.7
