id,unit_id,area_id,project_id,ranking_run_id,config_version_id,score,rank_in_area,rank_in_project,weight_coverage,contributions,feature_freshness_at,computed_at
694d7e61-3c0c-4056-959d-cb2be2a0dbf6,e3e1db45-63b5-5c8e-9064-d6dc220ad4db,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,3,58,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
d92f4e84-ea28-4e5b-8e89-c1f2d552ddd5,a4f8ba31-41b3-5b3a-93bc-bb957c9a6e95,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,4,59,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
0d507e08-105a-4cac-8def-c45125ddff74,ff70288e-8cc8-5ee1-9902-dc6d9e0841a6,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,5,60,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
a356f105-1637-492e-9860-6e1fb2a9f9a5,993ce1ea-6ac8-5140-a89b-e76c8342c75b,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,6,61,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
8d82e466-ac73-4eca-9526-d05799b7df9e,74b09c92-c1e6-5cd1-9234-b17e4e00a1b9,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,7,62,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
60c90ef7-5f8c-4b87-8c90-6ede23df046c,59a5716a-7211-5370-b9bf-aae13c88c0b1,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,8,63,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
12b45fb8-2c92-47bd-b794-8f823e3c8edd,f08cd43f-2468-503b-a6a1-1c23818c0fb7,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,9,64,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
27344f23-e7fb-403d-8565-f921274122d7,e92fdcac-c321-534f-8ccb-0b1afdf10993,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,10,65,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
7297025c-e0bd-418d-8e7f-fc76ae3a7eb8,86ff17b1-71e0-5215-a615-1f888444101a,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,11,66,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
a7bbc731-b944-4f63-9938-94c20742d25c,1acffca8-739f-5ffa-9d0d-f55eac5fd2ea,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,12,67,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
966dda50-e903-4207-81bf-97afcdb00773,9aff6ffc-377b-52ab-acd2-3853c328e2a2,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,13,68,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
12e6e447-54bb-4565-887f-c23300ccd6ac,55a1db1d-3da5-551e-b870-e49493c99476,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,14,69,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
8b8029fe-b92b-4278-a861-af4784bceec7,241b97bf-895d-58cc-b2c8-0796eb8e0772,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,15,70,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
023bb23a-63fd-41ec-b94d-c2c3c4ab53e8,c1653867-35c4-54b2-bf5d-f6ac6b363f41,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,16,71,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
841bb1da-6fc2-491d-baf6-3971a2faf716,342b3158-88e5-5e82-b747-1b4cd955b824,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,17,72,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
b979a9df-68a3-4b5c-85e8-c05b0482105e,c6cde389-3b0d-532f-82de-36ca6c74ea3a,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,18,73,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
d1fe66cb-6d23-4c52-b3d6-e53fac1bbc8f,a18cb4a4-5f23-5663-a8fe-7b097bd31c57,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,19,74,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
f3430bf5-4dbb-4b86-903b-fb9d669b32a6,aeb04a23-b99c-553d-a209-2aa601aefe8e,0b24d289-da6c-5de3-9062-67af2813f4ea,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.3808,20,75,1.0000,"{""area_conversion_norm"":{""contribution"":""0.03076923076923076923076923076"",""direction"":""positive"",""source"":""resolved"",""value"":""0.1538461538461538461538461538"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0E+1"",""direction"":""positive"",""source"":""resolved"",""value"":""0E+2"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
ebebda8d-98b4-47a6-9dbf-ff11f6af3bfe,99d0fa9a-05a9-58eb-b7fe-c4b92dcde556,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,24,76,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
1f62ac91-3546-4b50-88f3-0a1c3fd20633,4001e989-17c5-56cb-a795-1bc32d17c14d,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,25,77,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
4c3e2371-b5b1-41d7-897d-751e4888b373,f06ea21d-9079-5536-981a-9985f505519f,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,26,78,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
8dcccc9f-7f8c-4353-9d76-7a24f6313643,60d41c2a-ba1f-58f7-97c4-a2349ca3b04f,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,27,79,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
4f0ad141-ae1e-4730-9f8a-d12a120eb5ac,3ce5ad94-2cd9-56c9-a7b2-e14d99a024ab,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,28,80,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
36a71dc9-d762-4057-8b05-bbb362b4fb64,2e0f43a9-d9bb-5934-bb70-5034ff6a8402,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,29,81,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
4426c1e2-9d9d-4d25-b85d-5e95091b6222,0ecaf8cd-a554-5046-b973-887f8e27cc5a,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,30,82,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
a1a9f089-81ff-490c-b371-2656964b7b6b,e89276c1-70e0-5801-a967-9d39f602f735,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,31,83,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
6628b9f6-cbed-454c-afda-1765b7b24367,ca993117-4b96-5e14-a653-d13d96c2fb38,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,32,84,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
6d1580d6-f41a-4307-95c3-f95393d8530e,5c7d9d66-e998-50ee-a4aa-540ff251cf6f,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2622,33,85,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
