unit_id,unit_external_id,subdivision,subdivision_raw,tower,floor,unit_number,unit_code,unit_type_raw,unit_type_normalized,bedrooms,bathrooms,gross_area_sqm,net_area_sqm,standard_price_vnd,loan_price_vnd,stacking_price_million_vnd,agency_name,price_per_sqm_gross_vnd,price_per_sqm_net_vnd,area_efficiency_ratio,loan_premium_pct,floor_band,direction,balcony_direction,view,corner_unit_proxy,physical_features_origin,agency_name_origin,data_profile
930289,U-0289,Zenia,Zenia,B3,27,15,B3.27.15,3 PN,3PN,3,2,82.65,73.9,5210100523,5298672232,5210,MEGA REALTY,64109767,71700571,0.8941,1.7,high,Bắc,Đông,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930290,U-0290,Zenia,Zenia,B3,28,7,B3.28.07,2 PN,2PN,2,2,68.06,60.77,3717148883,3780340414,3717,MEGA REALTY,55544232,62207346,0.8929,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930291,U-0291,Zenia,Zenia,B3,28,11,B3.28.11,2 PN,2PN,2,2,66.45,60.42,3420335983,3478481695,3420,MEGA REALTY,52347354,57571693,0.9093,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930292,U-0292,Zenia,Zenia,B3,28,12,B3.28.12,2 PN,2PN,2,2,66.45,60.42,3498943013,3558425044,3499,MEGA REALTY,53550415,58894820,0.9093,1.7,high,Nam,Tây,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930293,U-0293,Zenia,Zenia,B3,29,13,B3.29.13,2 PN,2PN,2,2,66.33,60.42,3445052359,3503618249,3445,MEGA REALTY,52821020,57987723,0.9109,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930294,U-0294,Zenia,Zenia,B3,30,7,B3.30.07,2 PN,2PN,2,2,68.06,60.77,3726756598,3790111460,3727,MEGA REALTY,55687797,62368133,0.8929,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930295,U-0295,Zenia,Zenia,B3,30,11,B3.30.11,2 PN,2PN,2,2,66.45,60.42,3429716422,3488021601,3430,MEGA REALTY,52490920,57729586,0.9093,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930296,U-0296,Zenia,Zenia,B3,30,13,B3.30.13,2 PN,2PN,2,2,66.33,60.42,3449734109,3508379588,3450,MEGA REALTY,52892802,58066527,0.9109,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930297,U-0297,Zenia,Zenia,B3,30,15,B3.30.15,3 PN,3PN,3,2,82.65,73.9,5230226647,5319140500,5230,MEGA REALTY,64357417,71977544,0.8941,1.7,high,Bắc,Đông,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930298,U-0298,Zenia,Zenia,B3,31,17,B3.31.17,3 PN,3PN,3,2,82.65,74.27,5236935354,5325963255,5237,MEGA REALTY,64439967,71710829,0.8986,1.7,high,Nam,Tây,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930299,U-0299,Zenia,Zenia,B3,32,15,B3.32.15,2 PN,2PN,2,2,66.37,60.75,3513506402,3573236011,3514,MEGA REALTY,53838120,58818700,0.9153,1.7,high,Bắc,Đông,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930300,U-0300,Zenia,Zenia,B3,33,12,B3.33.12,2 PN,2PN,2,2,66.37,60.75,3518190975,3578000222,3518,MEGA REALTY,53909902,58897123,0.9153,1.7,high,Nam,Tây,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930301,U-0301,Zenia,Zenia,B3,33,13,B3.33.13,2 PN,2PN,2,2,66.45,60.75,3391382394,3449035895,3391,MEGA REALTY,51904227,56774253,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930302,U-0302,Zenia,Zenia,B3,33,14,B3.33.14,2 PN,2PN,2,2,66.45,60.75,3469989424,3528979244,3470,MEGA REALTY,53107287,58090193,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930303,U-0303,Zenia,Zenia,B3,33,17,B3.33.17,3 PN,3PN,3,2,82.65,74.27,5250352770,5339608767,5250,MEGA REALTY,64605067,71894557,0.8986,1.7,high,Nam,Tây,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930304,U-0304,Zenia,Zenia,B3,34,1,B3.34.01,1 PN+,1PN+,1,1,55.24,49.01,2997726560,3048687912,2998,MEGA REALTY,55189861,62205426,0.8872,1.7,high,Tây,Bắc,Toàn cảnh,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930305,U-0305,Zenia,Zenia,B3,34,9,B3.34.09,2 PN,2PN,2,2,68.14,61.27,3750338537,3814094292,3750,MEGA REALTY,55974381,62250600,0.8992,1.7,high,Đông Bắc,Đông Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930306,U-0306,Zenia,Zenia,B3,34,11,B3.34.11,2 PN,2PN,2,2,66.37,60.75,3522875548,3582764432,3523,MEGA REALTY,53981685,58975546,0.9153,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930307,U-0307,Zenia,Zenia,B3,35,12,B3.35.12,2 PN,2PN,2,2,66.37,60.75,3527560121,3587528643,3528,MEGA REALTY,54053468,59053969,0.9153,1.7,high,Nam,Tây,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930308,U-0308,Zenia,Zenia,B3,35,13,B3.35.13,2 PN,2PN,2,2,66.45,60.75,3400762833,3458575801,3401,MEGA REALTY,52047792,56931289,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930309,U-0309,Zenia,Zenia,B3,35,14,B3.35.14,2 PN,2PN,2,2,66.45,60.75,3479369863,3538519150,3479,MEGA REALTY,53250853,58247229,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930310,U-0310,Zenia,Zenia,B3,35,15,B3.35.15,2 PN,2PN,2,2,66.37,60.75,3527560121,3587528643,3528,MEGA REALTY,54053468,59053969,0.9153,1.7,high,Bắc,Đông,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930311,U-0311,Zenia,Zenia,B3,35,16,B3.35.16,2 PN,2PN,2,2,66.84,60.89,3552319888,3612709326,3552,MEGA REALTY,54050110,59331735,0.911,1.7,high,Tây Nam,Tây Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930312,U-0312,Zenia,Zenia,B3,36,1,B3.36.01,1 PN+,1PN+,1,1,55.24,49.01,3005524535,3056618452,3006,MEGA REALTY,55333426,62367240,0.8872,1.7,high,Tây,Bắc,Toàn cảnh,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930313,U-0313,Zenia,Zenia,B3,36,12,B3.36.12,2 PN,2PN,2,2,66.37,60.75,3532244694,3592292853,3532,MEGA REALTY,54125250,59132393,0.9153,1.7,high,Nam,Tây,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930314,U-0314,Zenia,Zenia,B3,36,17,B3.36.17,3 PN,3PN,3,2,82.65,74.27,5270478893,5360077034,5270,MEGA REALTY,64852717,72170150,0.8986,1.7,high,Nam,Tây,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930315,U-0315,Zenia,Zenia,B3,37,1,B3.37.01,1 PN+,1PN+,1,1,55.24,49.01,3009423523,3060583722,3009,MEGA REALTY,55405209,62448148,0.8872,1.7,high,Tây,Bắc,Toàn cảnh,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930316,U-0316,Zenia,Zenia,B3,37,13,B3.37.13,2 PN,2PN,2,2,66.45,60.75,3410143272,3468115708,3410,MEGA REALTY,52191358,57088324,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930317,U-0317,Zenia,Zenia,B3,37,14,B3.37.14,2 PN,2PN,2,2,66.45,60.75,3488750302,3548059057,3489,MEGA REALTY,53394418,58404264,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930318,U-0318,Zenia,Zenia,B3,37,15,B3.37.15,2 PN,2PN,2,2,66.37,60.75,3536929266,3597057064,3537,MEGA REALTY,54197033,59210816,0.9153,1.7,high,Bắc,Đông,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930319,U-0319,Zenia,Zenia,B3,37,17,B3.37.17,3 PN,3PN,3,2,82.65,74.27,5277187601,5366899790,5277,MEGA REALTY,64935267,72262014,0.8986,1.7,high,Nam,Tây,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930320,U-0320,Zenia,Zenia,B3,38,9,B3.38.09,2 PN,2PN,2,2,68.14,61.27,3769576553,3833659355,3770,MEGA REALTY,56261511,62569926,0.8992,1.7,high,Đông Bắc,Đông Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930321,U-0321,Zenia,Zenia,B3,39,2,B3.39.02,2 PN,2PN,2,2,66.28,59.64,3436990533,3495419372,3437,MEGA REALTY,52737166,58608641,0.8998,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930322,U-0322,Zenia,Zenia,B3,39,11,B3.39.11,2 PN,2PN,2,2,66.37,60.75,3546298412,3606585485,3546,MEGA REALTY,54340598,59367662,0.9153,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930323,U-0323,Zenia,Zenia,B3,39,13,B3.39.13,2 PN,2PN,2,2,66.45,60.75,3419523711,3477655614,3420,MEGA REALTY,52334923,57245360,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930324,U-0324,Zenia,Zenia,B3,39,14,B3.39.14,2 PN,2PN,2,2,66.45,60.75,3498130740,3557598963,3498,MEGA REALTY,53537983,58561300,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930325,U-0325,Zenia,Zenia,B3,39,15,B3.39.15,2 PN,2PN,2,2,66.37,60.75,3546298412,3606585485,3546,MEGA REALTY,54340598,59367662,0.9153,1.7,high,Bắc,Đông,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930326,U-0326,Zenia,Zenia,B3,39,16,B3.39.16,2 PN,2PN,2,2,66.84,60.89,3571190874,3631901119,3571,MEGA REALTY,54337240,59646923,0.911,1.7,high,Tây Nam,Tây Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930327,U-0327,Zenia,Zenia,B4,4,3,B4.04.03,2 PN,2PN,2,2,76.91,69.16,4033590509,4102161547,4034,VSH,53337167,59314077,0.8992,1.7,low,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930328,U-0328,Zenia,Zenia,B4,4,8,B4.04.08,3 PN,3PN,3,2,85.55,76.02,5193309376,5281595635,5193,VSH,61736945,69476396,0.8886,1.7,low,Đông Nam,Tây Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930329,U-0329,Zenia,Zenia,B4,4,9,B4.04.09,2 PN,2PN,2,2,71.81,63.55,3770279952,3834374711,3770,VSH,53396111,60336345,0.885,1.7,low,Đông Bắc,Đông Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930330,U-0330,Zenia,Zenia,B4,4,17,B4.04.17,2 PN,2PN,2,2,67.25,59.19,3504362653,3563936818,3504,VSH,52995343,60211806,0.8801,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930331,U-0331,Zenia,Zenia,B4,4,19,B4.04.19,1 PN+,1PN+,1,1,53.94,48.78,3109893817,3162762012,3110,VSH,58634817,64837270,0.9043,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930332,U-0332,Zenia,Zenia,B4,5,3,B4.05.03,2 PN,2PN,2,2,76.91,69.16,4028161994,4096640748,4028,VSH,53265385,59234250,0.8992,1.7,low,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930333,U-0333,Zenia,Zenia,B4,5,4,B4.05.04,2 PN,2PN,2,2,76.91,69.16,3586359778,3647327895,3586,VSH,47423325,52737535,0.8992,1.7,low,Tây Bắc,Đông Bắc,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930334,U-0334,Zenia,Zenia,B4,5,8,B4.05.08,3 PN,3PN,3,2,85.55,76.02,5200253477,5288657786,5200,VSH,61819495,69569295,0.8886,1.7,low,Đông Nam,Tây Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930335,U-0335,Zenia,Zenia,B4,5,9,B4.05.09,2 PN,2PN,2,2,71.81,63.55,3775348494,3839529419,3775,VSH,53467893,60417457,0.885,1.7,low,Đông Bắc,Đông Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930336,U-0336,Zenia,Zenia,B4,5,19,B4.05.19,1 PN+,1PN+,1,1,53.94,48.78,3106086587,3158890059,3106,VSH,58563034,64757894,0.9043,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930337,U-0337,Zenia,Zenia,B4,5,20,B4.05.20,1 PN+,1PN+,1,1,53.94,48.78,2999739379,3050734949,3000,VAL,56557934,62540692,0.9043,1.7,low,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,observed,demo
930338,U-0338,Zenia,Zenia,B4,6,3,B4.06.03,2 PN,2PN,2,2,76.91,69.16,4022733480,4091119949,4023,VSH,53193602,59154424,0.8992,1.7,low,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930339,U-0339,Zenia,Zenia,B4,6,8,B4.06.08,3 PN,3PN,3,2,85.55,76.02,5207197578,5295719937,5207,VSH,61902045,69662193,0.8886,1.7,low,Đông Nam,Tây Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930340,U-0340,Zenia,Zenia,B4,6,19,B4.06.19,1 PN+,1PN+,1,1,53.94,48.78,3102279357,3155018106,3102,VSH,58491252,64678518,0.9043,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930341,U-0341,Zenia,Zenia,B4,7,3,B4.07.03,2 PN,2PN,2,2,76.91,69.16,4017304966,4085599150,4017,VSH,53121820,59074597,0.8992,1.7,low,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930342,U-0342,Zenia,Zenia,B4,7,20,B4.07.20,1 PN+,1PN+,1,1,53.94,48.78,2992124919,3042991043,2992,VSH,56414369,62381940,0.9043,1.7,low,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930343,U-0343,Zenia,Zenia,B4,8,19,B4.08.19,1 PN+,1PN+,1,1,53.94,48.78,3094664897,3147274200,3095,VSH,58347686,64519766,0.9043,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930344,U-0344,Zenia,Zenia,B4,8,20,B4.08.20,1 PN+,1PN+,1,1,53.94,48.78,2988317689,3039119090,2988,VSH,56342586,62302564,0.9043,1.7,low,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930345,U-0345,Zenia,Zenia,B4,9,19,B4.09.19,1 PN+,1PN+,1,1,53.94,48.78,3090857667,3143402247,3091,VSH,58275904,64440390,0.9043,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930346,U-0346,Zenia,Zenia,B4,10,8,B4.10.08,3 PN,3PN,3,2,85.55,76.02,5234973982,5323968540,5235,VSH,62232245,70033788,0.8886,1.7,low,Đông Nam,Tây Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930347,U-0347,Zenia,Zenia,B4,13,3,B4.13.03,2 PN,2PN,2,2,76.91,69.48,3833099402,3898262091,3833,VSH,50686024,56106248,0.9034,1.7,mid,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930348,U-0348,Zenia,Zenia,B4,13,4,B4.13.04,2 PN,2PN,2,2,76.91,69.48,3629787893,3691494287,3630,VSH,47997585,53130315,0.9034,1.7,mid,Tây Bắc,Đông Bắc,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930349,U-0349,Zenia,Zenia,B4,13,9,B4.13.09,2 PN,2PN,2,2,71.81,64.06,3815896836,3880767082,3816,VSH,54042154,60580192,0.8921,1.7,mid,Đông Bắc,Đông Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930350,U-0350,Zenia,Zenia,B4,13,19,B4.13.19,1 PN+,1PN+,1,1,53.94,48.96,2969281539,3019759325,2969,VSH,55983673,61678091,0.9077,1.7,mid,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930351,U-0351,Zenia,Zenia,B4,14,19,B4.14.19,1 PN+,1PN+,1,1,53.94,48.96,2965474309,3015887372,2965,VSH,55911890,61599007,0.9077,1.7,mid,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930352,U-0352,Zenia,Zenia,B4,17,8,B4.17.08,3 PN,3PN,3,2,85.55,76.34,5283582689,5373403595,5284,VSH,62810095,70387786,0.8923,1.7,mid,Đông Nam,Tây Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930353,U-0353,Zenia,Zenia,B4,19,4,B4.19.04,Căn hộ Loft,Loft,2,2,76.91,69.48,4600514141,4678722882,4601,VSH,60833739,67339132,0.9034,1.7,mid,Tây Bắc,Đông Bắc,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930354,U-0354,Zenia,Zenia,B4,19,8,B4.19.08,Căn hộ Loft,Loft,2,2,85.55,76.34,5574879231,5669652178,5575,VSH,66272965,74268433,0.8923,1.7,mid,Đông Nam,Tây Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930355,U-0355,Zenia,Zenia,B4,19,9,B4.19.09,Căn hộ Loft,Loft,2,2,71.81,64.06,4825735252,4907772751,4826,VSH,68343862,76612125,0.8921,1.7,mid,Đông Bắc,Đông Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930356,U-0356,Zenia,Zenia,B4,19,21,B4.19.21,Căn hộ Loft,Loft,2,2,62.73,56.49,3714116771,3777256756,3714,VSH,60214519,66865937,0.9005,1.7,mid,Bắc,Đông,Hồ bơi,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930357,U-0357,Zenia,Zenia,B4,21,19,B4.21.19,1 PN+,1PN+,1,1,53.94,49.14,2938823698,2988783701,2939,VSH,55409412,60821809,0.911,1.7,mid,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930358,U-0358,Zenia,Zenia,B4,22,19,B4.22.19,1 PN+,1PN+,1,1,53.94,49.14,2935016468,2984911748,2935,VSH,55337630,60743015,0.911,1.7,mid,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930359,U-0359,Zenia,Zenia,B4,23,3,B4.23.03,2 PN,2PN,2,2,76.91,69.96,3778814258,3843054101,3779,VSH,49968198,54932163,0.9096,1.7,mid,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930360,U-0360,Zenia,Zenia,B4,23,20,B4.23.20,1 PN+,1PN+,1,1,53.94,49.14,2824862030,2872884685,2825,VSH,53260747,58463262,0.911,1.7,mid,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930361,U-0361,Zenia,Zenia,B4,24,3,B4.24.03,2 PN,2PN,2,2,76.91,69.96,3773385744,3837533302,3773,VSH,49896415,54853249,0.9096,1.7,mid,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930362,U-0362,Zenia,Zenia,B4,26,19,B4.26.19,1 PN+,1PN+,1,1,53.94,49.14,2919787548,2969423936,2920,VSH,55050499,60427838,0.911,1.7,high,Đông Bắc,Đông Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930363,U-0363,Zenia,Zenia,B4,27,20,B4.27.20,1 PN+,1PN+,1,1,53.94,49.14,2809633110,2857396873,2810,VSH,52973616,58148085,0.911,1.7,high,Tây Bắc,Đông Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930364,U-0364,Zenia,Zenia,B4,28,3,B4.28.03,2 PN,2PN,2,2,76.91,69.96,3751671687,3815450105,3752,VSH,49609285,54537594,0.9096,1.7,high,Nam,Tây,Thành phố,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930365,U-0365,Zenia,Zenia,B4,28,4,B4.28.04,2 PN,2PN,2,2,76.91,69.8,3711215608,3774306273,3711,VSH,49074324,54073156,0.9076,1.7,high,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930366,U-0366,Zenia,Zenia,B4,29,8,B4.29.08,3 PN,3PN,3,2,85.55,76.81,5366911902,5458149404,5367,VSH,63800694,71060401,0.8978,1.7,high,Đông Nam,Tây Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930367,U-0367,Zenia,Zenia,B4,29,19,B4.29.19,1 PN+,1PN+,1,1,53.94,49.14,2908365858,2957808078,2908,VSH,54835152,60191455,0.911,1.7,high,Đông Bắc,Đông Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930368,U-0368,Zenia,Zenia,B4,30,8,B4.30.08,3 PN,3PN,3,2,85.55,76.81,5373856003,5465211555,5374,VSH,63883244,71152344,0.8978,1.7,high,Đông Nam,Tây Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930369,U-0369,Zenia,Zenia,B4,31,19,B4.31.19,1 PN+,1PN+,1,1,53.94,49.26,2900751398,2950064172,2901,VSH,54691586,59887620,0.9132,1.7,high,Đông Bắc,Đông Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930370,U-0370,Zenia,Zenia,B4,32,8,B4.32.08,3 PN,3PN,3,2,85.55,77.13,5387744205,5479335856,5388,VSH,64048344,71040268,0.9016,1.7,high,Đông Nam,Tây Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930371,U-0371,Zenia,Zenia,B4,33,3,B4.33.03,2 PN,2PN,2,2,76.91,69.96,3724529115,3787846110,3725,VSH,49250372,54143026,0.9096,1.7,high,Nam,Tây,Thành phố,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930372,U-0372,Zenia,Zenia,B4,33,4,B4.33.04,2 PN,2PN,2,2,76.91,69.8,3738358179,3801910268,3738,VSH,49433237,54468628,0.9076,1.7,high,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930373,U-0373,Zenia,Zenia,B4,33,20,B4.33.20,1 PN+,1PN+,1,1,53.94,49.26,2786789730,2834165155,2787,VSH,52542921,57534818,0.9132,1.7,high,Tây Bắc,Đông Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930374,U-0374,Zenia,Zenia,B4,34,4,B4.34.04,2 PN,2PN,2,2,76.91,69.8,3743786694,3807431068,3744,VSH,49505020,54547723,0.9076,1.7,high,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930375,U-0375,Zenia,Zenia,B4,34,8,B4.34.08,3 PN,3PN,3,2,85.55,77.13,5401632407,5493460158,5402,VSH,64213444,71223391,0.9016,1.7,high,Đông Nam,Tây Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930376,U-0376,Zenia,Zenia,B4,34,19,B4.34.19,1 PN+,1PN+,1,1,53.94,49.26,2889329708,2938448313,2889,VSH,54476239,59651813,0.9132,1.7,high,Đông Bắc,Đông Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930377,U-0377,Zenia,Zenia,B4,34,20,B4.34.20,1 PN+,1PN+,1,1,53.94,49.26,2782982500,2830293202,2783,VSH,52471138,57456216,0.9132,1.7,high,Tây Bắc,Đông Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930378,U-0378,Zenia,Zenia,B4,35,19,B4.35.19,1 PN+,1PN+,1,1,53.94,49.26,2885522478,2934576360,2886,VSH,54404456,59573211,0.9132,1.7,high,Đông Bắc,Đông Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930379,U-0379,Zenia,Zenia,B4,36,8,B4.36.08,3 PN,3PN,3,2,85.55,77.13,5415520609,5507584459,5416,VSH,64378544,71406514,0.9016,1.7,high,Đông Nam,Tây Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930380,U-0380,Zenia,Zenia,B4,36,19,B4.36.19,1 PN+,1PN+,1,1,53.94,49.26,2881715248,2930704407,2882,VSH,54332673,59494608,0.9132,1.7,high,Đông Bắc,Đông Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930381,U-0381,Zenia,Zenia,B4,37,3,B4.37.03,2 PN,2PN,2,2,76.91,69.96,3702815058,3765762914,3703,VSH,48963242,53827372,0.9096,1.7,high,Nam,Tây,Thành phố,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930382,U-0382,Zenia,Zenia,B4,37,4,B4.37.04,2 PN,2PN,2,2,76.91,69.8,3760072237,3823993465,3760,VSH,49720368,54785007,0.9076,1.7,high,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930383,U-0383,Zenia,Zenia,B4,37,8,B4.37.08,3 PN,3PN,3,2,85.55,77.13,5422464710,5514646610,5422,VSH,64461094,71498076,0.9016,1.7,high,Đông Nam,Tây Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930384,U-0384,Zenia,Zenia,B4,37,19,B4.37.19,1 PN+,1PN+,1,1,53.94,49.26,2877908018,2926832454,2878,VSH,54260891,59416006,0.9132,1.7,high,Đông Bắc,Đông Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930385,U-0385,Zenia,Zenia,B4,37,20,B4.37.20,1 PN+,1PN+,1,1,53.94,49.26,2771560810,2818677343,2772,VSH,52255791,57220409,0.9132,1.7,high,Tây Bắc,Đông Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
