project_external_id,area_external_id,unit_external_id,source_system,source_instance_id,unit_code,subdivision,subdivision_raw,tower,floor,unit_number,unit_type_raw,gross_area_sqm,net_area_sqm,standard_price_vnd,loan_price_vnd,agency_name,unit_type_normalized,bedrooms,bathrooms,price_per_sqm_gross_vnd,price_per_sqm_net_vnd,area_efficiency_ratio,loan_premium_pct,floor_band,direction,balcony_direction,view,corner_unit_proxy,unit_status,lead_count,qualified_lead_count,booking_count,reservation_count,first_lead_at,first_booking_at,reserved_at,sold_at,days_to_first_lead,days_to_reserve,days_to_sell,source_revision,mirrored_revision,mirrored_at,data_profile,agency_name_origin,has_lead,has_booking,has_reservation,is_sold,stacking_price_million_vnd,project_name,project_status,project_launch_date,area_name,area_unit_type,area_bedrooms,area_sqm,area_total_units,area_status,last_sync_batch_id,deal_external_id,deal_status,deal_source_revision,deal_created_at,deal_updated_at,lost_at,deal_lifecycle_stage,physical_features_origin,crm_signals_origin
P-0001,A-0021,U-0300,mini_crm,mini-crm-dev,B3.33.12,Zenia,Zenia,B3,33,12,2 PN,66.37,60.75,3518190975,3578000222,MEGA REALTY,2PN,2,2,53909902,58897123,0.9153,1.7,high,Nam,Tây,Thành phố,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3518,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0301,mini_crm,mini-crm-dev,B3.33.13,Zenia,Zenia,B3,33,13,2 PN,66.45,60.75,3391382394,3449035895,MEGA REALTY,2PN,2,2,51904227,56774253,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,reserved,3,3,1,1,2025-08-21,2025-09-09,2025-09-22,NOT_SOLD,51,83,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3391,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0156,reserved,1,2025-09-09T09:00:00+07:00,2025-09-22T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0302,mini_crm,mini-crm-dev,B3.33.14,Zenia,Zenia,B3,33,14,2 PN,66.45,60.75,3469989424,3528979244,MEGA REALTY,2PN,2,2,53107287,58090193,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,reserved,2,1,1,1,2025-08-14,2025-08-27,2025-09-03,NOT_SOLD,44,64,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3470,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0157,reserved,1,2025-08-27T09:00:00+07:00,2025-09-03T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0022,U-0303,mini_crm,mini-crm-dev,B3.33.17,Zenia,Zenia,B3,33,17,3 PN,82.65,74.27,5250352770,5339608767,MEGA REALTY,3PN,3,2,64605067,71894557,0.8986,1.7,high,Nam,Tây,Toàn cảnh,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,5250,La Pura,active,2025-06-08,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0020,U-0304,mini_crm,mini-crm-dev,B3.34.01,Zenia,Zenia,B3,34,1,1 PN+,55.24,49.01,2997726560,3048687912,MEGA REALTY,1PN+,1,1,55189861,62205426,0.8872,1.7,high,Tây,Bắc,Toàn cảnh,True,available,1,0,0,0,2025-08-23,NO_BOOKING,NO_RESERVATION,NOT_SOLD,53,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,2998,La Pura,active,2025-06-08,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0305,mini_crm,mini-crm-dev,B3.34.09,Zenia,Zenia,B3,34,9,2 PN,68.14,61.27,3750338537,3814094292,MEGA REALTY,2PN,2,2,55974381,62250600,0.8992,1.7,high,Đông Bắc,Đông Nam,Thành phố,False,sold,4,2,1,1,2025-08-20,2025-09-09,2025-09-23,2025-11-06,50,84,128,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3750,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0158,sold,1,2025-09-09T09:00:00+07:00,2025-11-06T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0306,mini_crm,mini-crm-dev,B3.34.11,Zenia,Zenia,B3,34,11,2 PN,66.37,60.75,3522875548,3582764432,MEGA REALTY,2PN,2,2,53981685,58975546,0.9153,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,reserved,5,4,1,1,2025-08-17,2025-08-28,2025-09-07,NOT_SOLD,47,68,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3523,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0159,reserved,1,2025-08-28T09:00:00+07:00,2025-09-07T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0307,mini_crm,mini-crm-dev,B3.35.12,Zenia,Zenia,B3,35,12,2 PN,66.37,60.75,3527560121,3587528643,MEGA REALTY,2PN,2,2,54053468,59053969,0.9153,1.7,high,Nam,Tây,Thành phố,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3528,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0308,mini_crm,mini-crm-dev,B3.35.13,Zenia,Zenia,B3,35,13,2 PN,66.45,60.75,3400762833,3458575801,MEGA REALTY,2PN,2,2,52047792,56931289,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,sold,4,4,1,1,2025-08-21,2025-08-31,2025-09-14,2025-10-18,51,75,109,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3401,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0160,sold,1,2025-08-31T09:00:00+07:00,2025-10-18T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0309,mini_crm,mini-crm-dev,B3.35.14,Zenia,Zenia,B3,35,14,2 PN,66.45,60.75,3479369863,3538519150,MEGA REALTY,2PN,2,2,53250853,58247229,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,sold,4,2,1,1,2025-08-21,2025-09-10,2025-09-24,2025-10-18,51,85,109,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3479,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0161,sold,1,2025-09-10T09:00:00+07:00,2025-10-18T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0310,mini_crm,mini-crm-dev,B3.35.15,Zenia,Zenia,B3,35,15,2 PN,66.37,60.75,3527560121,3587528643,MEGA REALTY,2PN,2,2,54053468,59053969,0.9153,1.7,high,Bắc,Đông,Sông,False,sold,6,6,1,1,2025-08-23,2025-09-04,2025-09-20,2025-10-26,53,81,117,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3528,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0162,sold,1,2025-09-04T09:00:00+07:00,2025-10-26T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0311,mini_crm,mini-crm-dev,B3.35.16,Zenia,Zenia,B3,35,16,2 PN,66.84,60.89,3552319888,3612709326,MEGA REALTY,2PN,2,2,54050110,59331735,0.911,1.7,high,Tây Nam,Tây Bắc,Thành phố,False,sold,3,1,1,1,2025-08-15,2025-08-19,2025-08-27,2025-09-04,45,57,65,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3552,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0163,sold,1,2025-08-19T09:00:00+07:00,2025-09-04T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0020,U-0312,mini_crm,mini-crm-dev,B3.36.01,Zenia,Zenia,B3,36,1,1 PN+,55.24,49.01,3005524535,3056618452,MEGA REALTY,1PN+,1,1,55333426,62367240,0.8872,1.7,high,Tây,Bắc,Toàn cảnh,True,sold,2,2,1,1,2025-08-21,2025-09-08,2025-09-20,2025-11-01,51,81,123,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3006,La Pura,active,2025-06-08,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,D-0164,sold,1,2025-09-08T09:00:00+07:00,2025-11-01T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0313,mini_crm,mini-crm-dev,B3.36.12,Zenia,Zenia,B3,36,12,2 PN,66.37,60.75,3532244694,3592292853,MEGA REALTY,2PN,2,2,54125250,59132393,0.9153,1.7,high,Nam,Tây,Thành phố,False,available,2,1,0,0,2025-08-10,NO_BOOKING,NO_RESERVATION,NOT_SOLD,40,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3532,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0022,U-0314,mini_crm,mini-crm-dev,B3.36.17,Zenia,Zenia,B3,36,17,3 PN,82.65,74.27,5270478893,5360077034,MEGA REALTY,3PN,3,2,64852717,72170150,0.8986,1.7,high,Nam,Tây,Toàn cảnh,False,reserved,3,2,1,1,2025-08-04,2025-08-13,2025-08-16,NOT_SOLD,34,46,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,5270,La Pura,active,2025-06-08,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,D-0165,reserved,1,2025-08-13T09:00:00+07:00,2025-08-16T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0020,U-0315,mini_crm,mini-crm-dev,B3.37.01,Zenia,Zenia,B3,37,1,1 PN+,55.24,49.01,3009423523,3060583722,MEGA REALTY,1PN+,1,1,55405209,62448148,0.8872,1.7,high,Tây,Bắc,Toàn cảnh,True,reserved,2,1,1,1,2025-08-16,2025-08-19,2025-08-26,NOT_SOLD,46,56,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3009,La Pura,active,2025-06-08,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,D-0166,reserved,1,2025-08-19T09:00:00+07:00,2025-08-26T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0316,mini_crm,mini-crm-dev,B3.37.13,Zenia,Zenia,B3,37,13,2 PN,66.45,60.75,3410143272,3468115708,MEGA REALTY,2PN,2,2,52191358,57088324,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3410,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0317,mini_crm,mini-crm-dev,B3.37.14,Zenia,Zenia,B3,37,14,2 PN,66.45,60.75,3488750302,3548059057,MEGA REALTY,2PN,2,2,53394418,58404264,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,available,2,1,0,0,2025-08-11,NO_BOOKING,NO_RESERVATION,NOT_SOLD,41,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3489,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0318,mini_crm,mini-crm-dev,B3.37.15,Zenia,Zenia,B3,37,15,2 PN,66.37,60.75,3536929266,3597057064,MEGA REALTY,2PN,2,2,54197033,59210816,0.9153,1.7,high,Bắc,Đông,Sông,False,available,1,0,0,0,2025-08-09,NO_BOOKING,NO_RESERVATION,NOT_SOLD,39,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3537,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0022,U-0319,mini_crm,mini-crm-dev,B3.37.17,Zenia,Zenia,B3,37,17,3 PN,82.65,74.27,5277187601,5366899790,MEGA REALTY,3PN,3,2,64935267,72262014,0.8986,1.7,high,Nam,Tây,Toàn cảnh,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,5277,La Pura,active,2025-06-08,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0320,mini_crm,mini-crm-dev,B3.38.09,Zenia,Zenia,B3,38,9,2 PN,68.14,61.27,3769576553,3833659355,MEGA REALTY,2PN,2,2,56261511,62569926,0.8992,1.7,high,Đông Bắc,Đông Nam,Thành phố,False,available,3,2,0,0,2025-08-21,NO_BOOKING,NO_RESERVATION,NOT_SOLD,51,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3770,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0321,mini_crm,mini-crm-dev,B3.39.02,Zenia,Zenia,B3,39,2,2 PN,66.28,59.64,3436990533,3495419372,MEGA REALTY,2PN,2,2,52737166,58608641,0.8998,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,sold,2,2,1,1,2025-08-14,2025-09-01,2025-09-08,2025-09-30,44,69,91,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3437,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0167,sold,1,2025-09-01T09:00:00+07:00,2025-09-30T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0322,mini_crm,mini-crm-dev,B3.39.11,Zenia,Zenia,B3,39,11,2 PN,66.37,60.75,3546298412,3606585485,MEGA REALTY,2PN,2,2,54340598,59367662,0.9153,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,sold,4,4,1,1,2025-08-11,2025-08-21,2025-08-25,2025-09-08,41,55,69,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3546,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0168,sold,1,2025-08-21T09:00:00+07:00,2025-09-08T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0323,mini_crm,mini-crm-dev,B3.39.13,Zenia,Zenia,B3,39,13,2 PN,66.45,60.75,3419523711,3477655614,MEGA REALTY,2PN,2,2,52334923,57245360,0.9142,1.7,high,Tây,Bắc,Toàn cảnh,False,sold,5,4,1,1,2025-08-17,2025-08-23,2025-09-02,2025-10-02,47,63,93,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3420,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0169,sold,1,2025-08-23T09:00:00+07:00,2025-10-02T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0324,mini_crm,mini-crm-dev,B3.39.14,Zenia,Zenia,B3,39,14,2 PN,66.45,60.75,3498130740,3557598963,MEGA REALTY,2PN,2,2,53537983,58561300,0.9142,1.7,high,Tây Bắc,Đông Bắc,Sông,False,sold,5,4,1,1,2025-08-17,2025-08-23,2025-09-02,2025-09-12,47,63,73,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3498,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0170,sold,1,2025-08-23T09:00:00+07:00,2025-09-12T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0325,mini_crm,mini-crm-dev,B3.39.15,Zenia,Zenia,B3,39,15,2 PN,66.37,60.75,3546298412,3606585485,MEGA REALTY,2PN,2,2,54340598,59367662,0.9153,1.7,high,Bắc,Đông,Sông,False,available,3,2,0,0,2025-08-18,NO_BOOKING,NO_RESERVATION,NOT_SOLD,48,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3546,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0326,mini_crm,mini-crm-dev,B3.39.16,Zenia,Zenia,B3,39,16,2 PN,66.84,60.89,3571190874,3631901119,MEGA REALTY,2PN,2,2,54337240,59646923,0.911,1.7,high,Tây Nam,Tây Bắc,Thành phố,False,reserved,3,3,1,1,2025-08-20,2025-09-08,2025-09-21,NOT_SOLD,50,82,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3571,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0171,reserved,1,2025-09-08T09:00:00+07:00,2025-09-21T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0327,mini_crm,mini-crm-dev,B4.04.03,Zenia,Zenia,B4,4,3,2 PN,76.91,69.16,4033590509,4102161547,VSH,2PN,2,2,53337167,59314077,0.8992,1.7,low,Nam,Tây,Nội khu,True,sold,3,3,1,1,2025-08-18,2025-08-22,2025-09-04,2025-10-02,48,65,93,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,4034,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0172,sold,1,2025-08-22T09:00:00+07:00,2025-10-02T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0022,U-0328,mini_crm,mini-crm-dev,B4.04.08,Zenia,Zenia,B4,4,8,3 PN,85.55,76.02,5193309376,5281595635,VSH,3PN,3,2,61736945,69476396,0.8886,1.7,low,Đông Nam,Tây Nam,Nội khu,False,reserved,6,2,1,1,2025-08-08,2025-08-20,2025-08-26,NOT_SOLD,38,56,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,5193,La Pura,active,2025-06-08,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,D-0173,reserved,1,2025-08-20T09:00:00+07:00,2025-08-26T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0329,mini_crm,mini-crm-dev,B4.04.09,Zenia,Zenia,B4,4,9,2 PN,71.81,63.55,3770279952,3834374711,VSH,2PN,2,2,53396111,60336345,0.885,1.7,low,Đông Bắc,Đông Nam,Nội khu,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3770,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0330,mini_crm,mini-crm-dev,B4.04.17,Zenia,Zenia,B4,4,17,2 PN,67.25,59.19,3504362653,3563936818,VSH,2PN,2,2,52995343,60211806,0.8801,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,available,3,2,0,0,2025-08-09,NO_BOOKING,NO_RESERVATION,NOT_SOLD,39,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3504,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0020,U-0331,mini_crm,mini-crm-dev,B4.04.19,Zenia,Zenia,B4,4,19,1 PN+,53.94,48.78,3109893817,3162762012,VSH,1PN+,1,1,58634817,64837270,0.9043,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,available,1,0,0,0,2025-08-24,NO_BOOKING,NO_RESERVATION,NOT_SOLD,54,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3110,La Pura,active,2025-06-08,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0332,mini_crm,mini-crm-dev,B4.05.03,Zenia,Zenia,B4,5,3,2 PN,76.91,69.16,4028161994,4096640748,VSH,2PN,2,2,53265385,59234250,0.8992,1.7,low,Nam,Tây,Nội khu,True,available,3,2,0,0,2025-08-10,NO_BOOKING,NO_RESERVATION,NOT_SOLD,40,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4028,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0333,mini_crm,mini-crm-dev,B4.05.04,Zenia,Zenia,B4,5,4,2 PN,76.91,69.16,3586359778,3647327895,VSH,2PN,2,2,47423325,52737535,0.8992,1.7,low,Tây Bắc,Đông Bắc,Cảnh quan nội khu,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3586,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0022,U-0334,mini_crm,mini-crm-dev,B4.05.08,Zenia,Zenia,B4,5,8,3 PN,85.55,76.02,5200253477,5288657786,VSH,3PN,3,2,61819495,69569295,0.8886,1.7,low,Đông Nam,Tây Nam,Nội khu,False,available,2,1,0,0,2025-08-07,NO_BOOKING,NO_RESERVATION,NOT_SOLD,37,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,5200,La Pura,active,2025-06-08,Zenia,3 PN,3,74.27,29,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0021,U-0335,mini_crm,mini-crm-dev,B4.05.09,Zenia,Zenia,B4,5,9,2 PN,71.81,63.55,3775348494,3839529419,VSH,2PN,2,2,53467893,60417457,0.885,1.7,low,Đông Bắc,Đông Nam,Nội khu,False,sold,2,2,1,1,2025-08-08,2025-08-16,2025-08-18,2025-09-19,38,48,80,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3775,La Pura,active,2025-06-08,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,D-0174,sold,1,2025-08-16T09:00:00+07:00,2025-09-19T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0020,U-0336,mini_crm,mini-crm-dev,B4.05.19,Zenia,Zenia,B4,5,19,1 PN+,53.94,48.78,3106086587,3158890059,VSH,1PN+,1,1,58563034,64757894,0.9043,1.7,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,available,2,1,0,0,2025-08-12,NO_BOOKING,NO_RESERVATION,NOT_SOLD,42,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3106,La Pura,active,2025-06-08,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
